,service_name,api_name,zipkin_timestamp,duration
0,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-21T22:09:11,3.877000
1,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T02:23:01,4.736000
2,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T02:23:10,7.596000
3,databroker-service,get /ndxpro/v1/broker/entities/provider/{entityid},2023-06-21T22:55:24,5.90000
4,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T23:48:52,55.350000
5,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:47,4.831000
6,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:50,18.27000
7,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:46,24.786000
8,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:52,3.513000
9,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:59,3.835000
10,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:08,4.476000
11,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:04,22.129000
12,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:05,16.157000
13,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:12,3.888000
14,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:12,17.25000
15,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:11,15.787000
16,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:13,15.992000
17,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:15,18.263000
18,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:15,4.328000
19,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:09,9.674000
20,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-22T01:22:12,4.470000
21,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-22T01:22:16,4.53000
22,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T01:36:54,15.315000
23,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T23:48:59,25.159000
24,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T23:49:00,17.482000
25,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:46,14.539000
26,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:53,16.381000
27,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:54,18.436000
28,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:47,16.961000
29,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:52,4.579000
30,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:48,16.730000
31,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:02,4.536000
32,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:01,20.350000
33,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:57,18.807000
34,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:03,16.994000
35,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:12,4.554000
36,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:14,18.325000
37,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:15,3.602000
38,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:16,17.950000
39,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T01:22:20,24.677000
40,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T01:22:01,12.632000
41,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T01:22:25,10.406000
42,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:20:48,13.237000
43,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T02:23:10,5.295000
44,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:04,17.242000
45,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:04,22.205000
46,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-21T22:09:14,15.102000
47,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:10:37,32.809000
48,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:09:08,13.428000
49,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:09:13,16.11000
50,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-21T23:48:53,4.847000
51,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T23:48:59,21.273000
52,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:52,14.165000
53,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:49,4.517000
54,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:49,16.818000
55,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:47,18.839000
56,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:50,3.749000
57,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:51,4.563000
58,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:04,4.104000
59,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:53,4.488000
60,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:54,3.897000
61,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:02,15.460000
62,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:58,4.390000
63,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:08,12.168000
64,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:08,3.428000
65,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:11,4.510000
66,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:16,4.387000
67,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:14,4.307000
68,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:10:05,13.621000
69,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:04,14.722000
70,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:04,14.368000
71,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:05,19.511000
72,databroker-service,get /ndxpro/v1/broker/statistics/list/model-type,2023-06-21T18:29:13,6.339000
73,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-21T22:51:00,4.703000
74,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T22:51:00,20.687000
75,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T22:50:59,25.849000
76,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:52:30,30.70000
77,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-21T22:55:24,13.8000
78,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T23:49:00,31.62000
79,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:48,18.9000
80,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:54,14.900000
81,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:54,4.518000
82,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:56,4.627000
83,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:03,18.60000
84,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:03,4.34000
85,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:03,4.701000
86,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:04,4.451000
87,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:05,4.384000
88,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:08,18.384000
89,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:01,4.464000
90,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:07,17.600000
91,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:13,4.313000
92,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:13,17.526000
93,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:13,4.261000
94,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:09,3.61000
95,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:12,18.247000
96,databroker-service,get /ndxpro/v1/broker/entities/iot,2023-06-22T01:12:52,29.867000
97,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T01:22:25,8.830000
98,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T22:50:59,20.989000
99,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-21T22:55:24,11.638000
100,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T23:48:52,0.482000
101,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-21T23:48:53,4.548000
102,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:49,18.20000
103,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:49,5.111000
104,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:48,3.318000
105,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:51,16.580000
106,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:52,18.183000
107,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:46,4.641000
108,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:46,5.373000
109,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:47,6.22000
110,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:56,18.14000
111,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:59,18.755000
112,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:33:57,4.84000
113,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:33:58,18.139000
114,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:05,17.950000
115,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:06,4.782000
116,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:06,16.59000
117,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T00:34:07,4.404000
118,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T00:34:15,16.778000
119,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T01:36:54,17.385000
120,databroker-service,get /ndxpro/v1/broker/entities/iot/history/{historyid},2023-06-22T01:36:55,4.751000
121,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-22T01:36:55,5.324000
122,databroker-service,get /ndxpro/v1/broker/statistics/list/date,2023-06-21T18:28:45,39.409000
123,databroker-service,get /ndxpro/v1/broker/entities/provider,2023-06-21T22:09:10,4.144000
124,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-21T22:10:32,12.308000
125,databroker-service,get /ndxpro/v1/broker/entities/iot/provider,2023-06-22T02:23:05,19.472000
126,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:00:12,7.718000
127,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:02:20,5.530000
128,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:03:00,35.904000
129,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:03:00,19.843000
130,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:03:04,4.735000
131,databroker-service,get /ndxpro/v1/broker/entities/iot/history,2023-06-23T22:43:11,39.485000
132,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:36,35.590000
133,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:37,27.189000
134,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:36,41.636000
135,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:37,38.261000
136,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:34,29.430000
137,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:38,46.262000
138,databroker-service,get /ndxpro/v1/broker/entities,2023-06-23T22:45:19,27.681000
139,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:45:55,1.897000
140,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:55,37.269000
141,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:56,35.941000
142,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:49,35.372000
143,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:45:49,1.716000
144,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:53,26.259000
145,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:45:53,1.818000
146,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:57,34.561000
147,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:52,34.509000
148,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:54,33.718000
149,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:25,1.822000
150,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:22,1.721000
151,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:21,40.462000
152,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:17,1.857000
153,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:20,43.880000
154,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:31,36.359000
155,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:35,52.749000
156,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:34,1.844000
157,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:28,1.425000
158,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:28,36.590000
159,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:34,3.142000
160,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:47,30.291000
161,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:06,5.797000
162,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:12,37.926000
163,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:12,21.338000
164,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:08,31.174000
165,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:09,1.776000
166,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:06,1.744000
167,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:07,37.794000
168,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:11,17.665000
169,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:10,36.838000
170,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:04,57.816000
171,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:36,35.416000
172,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:41,1.840000
173,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:41,4.746000
174,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:34,41.577000
175,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:34,28.829000
176,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:35,14.922000
177,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:32,24.276000
178,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:40,34.779000
179,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:44,1.890000
180,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:49,16.64000
181,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:49,1.770000
182,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:50,1.799000
183,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:52,41.135000
184,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:02,1.686000
185,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:03,42.728000
186,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:06,23.55000
187,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:06,33.810000
188,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:03,1.815000
189,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:07,39.142000
190,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:29,1.450000
191,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:29,47.167000
192,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:26,41.156000
193,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:26,55.862000
194,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:32,35.330000
195,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:31,58.908000
196,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:45,1.672000
197,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:50,1.367000
198,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:50,41.732000
199,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:50,49.516000
200,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:42,35.527000
201,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:43,25.318000
202,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:46,35.388000
203,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:49:46,1.655000
204,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:47,14.641000
205,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:49,33.64000
206,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:44,40.680000
207,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:49:48,30.519000
208,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:48,45.357000
209,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:49,39.573000
210,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:52,32.233000
211,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T23:03:54,1.292000
212,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:50,27.643000
213,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:54,39.153000
214,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:45,13.138000
215,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:48,38.546000
216,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:03:56,32.444000
217,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T23:04:24,2.104000
218,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T23:04:21,1.835000
219,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:04:21,37.310000
220,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:04:22,43.737000
221,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T23:04:23,11.60000
222,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:00:12,35.918000
223,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T18:00:13,1.743000
224,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T18:00:11,1.940000
225,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:02:54,36.721000
226,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:02:56,24.58000
227,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:02:56,18.221000
228,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:02:50,35.330000
229,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T18:03:09,40.721000
230,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:45:39,1.975000
231,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:43,31.498000
232,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:45,37.346000
233,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:48,26.966000
234,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:45:41,17.782000
235,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:03,36.420000
236,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:06,36.404000
237,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:00,1.860000
238,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:15,1.730000
239,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:15,41.838000
240,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:07,1.655000
241,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:07,36.697000
242,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:12,22.6000
243,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:12,45.512000
244,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:09,38.999000
245,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:09,17.365000
246,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:11,38.801000
247,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:11,46.295000
248,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:10,1.718000
249,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:14,39.766000
250,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:37,37.967000
251,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:38,41.407000
252,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:40,1.498000
253,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:41,38.100000
254,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:46:43,1.578000
255,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:42,28.968000
256,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:46:42,27.992000
257,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:02,1.762000
258,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:02,35.148000
259,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:47:57,30.401000
260,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:47:58,6.238000
261,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:21,1.381000
262,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:21,26.972000
263,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:19,1.723000
264,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:20,17.952000
265,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:20,1.381000
266,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:20,24.861000
267,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:19,36.999000
268,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:15,1.783000
269,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:22,7.244000
270,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:22,36.888000
271,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:22,1.903000
272,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:29,39.460000
273,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T22:48:31,28.902000
274,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:30,1.762000
275,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T22:48:31,1.761000
