,ds,ticker,yhat,yhat_upper,yhat_lower
18,2023-08-01 20:24:40,get /ndxpro/v1/aibroker/entities,0.0034281000964552118,0.003983582784314699,0.002875790489408672
19,2023-08-01 20:24:45,get /ndxpro/v1/aibroker/entities,0.003382055763965313,0.003918362325581139,0.0028481687837159835
20,2023-08-01 20:24:50,get /ndxpro/v1/aibroker/entities,0.0033359272463935434,0.003875736252237398,0.002799300759446349
21,2023-08-01 20:24:55,get /ndxpro/v1/aibroker/entities,0.003289716764096208,0.0038666512720901083,0.002744821616591498
22,2023-08-01 20:25:00,get /ndxpro/v1/aibroker/entities,0.003243426013674968,0.003820397646486934,0.002678760374877135
23,2023-08-01 20:25:05,get /ndxpro/v1/aibroker/entities,0.003197007124425739,0.003783186314796913,0.0026475342442426482
24,2023-08-01 20:25:10,get /ndxpro/v1/aibroker/entities,0.0031505103087661086,0.003698949464911062,0.002577367749608733
25,2023-08-01 20:25:15,get /ndxpro/v1/aibroker/entities,0.0031039366015532394,0.0036512299955167144,0.00256273172835186
26,2023-08-01 20:25:20,get /ndxpro/v1/aibroker/entities,0.0030573336536865274,0.0036079630767105963,0.0025092378916405675
27,2023-08-02 20:23:10,get /ndxpro/v1/aibroker/entities,0.0030133932855177653,0.0035736244276054403,0.002460341526890488
28,2023-08-02 20:23:15,get /ndxpro/v1/aibroker/entities,0.0029675376837336453,0.00353812578644456,0.0023955175309572176
29,2023-08-02 20:23:20,get /ndxpro/v1/aibroker/entities,0.0029216515451640154,0.003429400695539606,0.0023158086488042243
30,2023-08-02 20:23:25,get /ndxpro/v1/aibroker/entities,0.0028757349218729265,0.0034396087795006856,0.0023047166802050803
31,2023-08-02 20:23:30,get /ndxpro/v1/aibroker/entities,0.0028297878661315626,0.003421899589660991,0.0022629033424948473
32,2023-08-02 20:23:35,get /ndxpro/v1/aibroker/entities,0.002783810436289752,0.003334129147578635,0.002236777112048252
33,2023-08-02 20:23:40,get /ndxpro/v1/aibroker/entities,0.0027378026807080152,0.0033090149038721125,0.0021926439064077073
34,2023-08-02 20:23:45,get /ndxpro/v1/aibroker/entities,0.0026917646519454205,0.0032764623401226128,0.002144829872752817
35,2023-08-02 20:23:50,get /ndxpro/v1/aibroker/entities,0.002645696409270374,0.003226231735564992,0.00209630433177947
36,2023-08-02 20:23:55,get /ndxpro/v1/aibroker/entities,0.002599598001449155,0.0031705115279588355,0.002070383265210824
37,2023-08-02 21:23:55,get /ndxpro/v1/aibroker/entities,-0.0341949395964316,-0.03361993177743174,-0.03475239441771392
38,2023-08-02 22:23:55,get /ndxpro/v1/aibroker/entities,-0.05804950580308543,-0.057505865159826614,-0.05860006340480277
39,2023-08-02 23:23:55,get /ndxpro/v1/aibroker/entities,-0.045532592478880834,-0.04495090384266793,-0.04610205258390971
40,2023-08-03 00:23:55,get /ndxpro/v1/aibroker/entities,-0.0005753974332791088,-2.5528935209978856e-05,-0.0011503411600346316
41,2023-08-03 01:23:55,get /ndxpro/v1/aibroker/entities,0.04562304713514672,0.04617375162558001,0.04504691056443333
42,2023-08-03 02:23:55,get /ndxpro/v1/aibroker/entities,0.060792918999428625,0.0614136000546582,0.060247109219421606
43,2023-08-03 03:23:55,get /ndxpro/v1/aibroker/entities,0.039834275508474654,0.04045492076746198,0.039252295663554405
44,2023-08-03 04:23:55,get /ndxpro/v1/aibroker/entities,0.00827796860101343,0.00891957441286019,0.007703286638909738
45,2023-08-03 05:23:55,get /ndxpro/v1/aibroker/entities,-0.0023873098419540557,-0.0017910619244821434,-0.0029614470641113836
46,2023-08-03 06:23:55,get /ndxpro/v1/aibroker/entities,0.01609330887193141,0.01671690355300645,0.015493943943220363
47,2023-08-03 07:23:55,get /ndxpro/v1/aibroker/entities,0.04274090559125511,0.04341068490979142,0.04206389338759987
48,2023-08-03 08:23:55,get /ndxpro/v1/aibroker/entities,0.04950128072588298,0.05017131643201824,0.048874204129856845
49,2023-08-03 09:23:55,get /ndxpro/v1/aibroker/entities,0.029310886585805516,0.030011440503645986,0.028624848332820807
50,2023-08-03 10:23:55,get /ndxpro/v1/aibroker/entities,0.00271006447004268,0.0034289163797321994,0.0019420556181351586
51,2023-08-03 11:23:55,get /ndxpro/v1/aibroker/entities,-0.0027441972143885454,-0.001961005657822183,-0.003524628871353498
52,2023-08-03 12:23:55,get /ndxpro/v1/aibroker/entities,0.020648073376769913,0.02144244113214337,0.01981141000226977
53,2023-08-03 13:23:55,get /ndxpro/v1/aibroker/entities,0.053936092732088124,0.05476702813109038,0.052986611714458516
54,2023-08-03 14:23:55,get /ndxpro/v1/aibroker/entities,0.07056669042319208,0.07144782306984987,0.06962396190293954
55,2023-08-03 15:23:55,get /ndxpro/v1/aibroker/entities,0.06140205027418061,0.06234287980178158,0.060476719414913005
56,2023-08-03 16:23:55,get /ndxpro/v1/aibroker/entities,0.04076281861861185,0.041808535696484725,0.03971933612733009
57,2023-08-03 17:23:55,get /ndxpro/v1/aibroker/entities,0.028615071969621396,0.029716489323748645,0.02752318035067081
58,2023-08-03 18:23:55,get /ndxpro/v1/aibroker/entities,0.028477879127747442,0.029576180882799678,0.027369681810089495
59,2023-08-03 19:23:55,get /ndxpro/v1/aibroker/entities,0.024579421504934862,0.025785396563502695,0.023364375373161828
60,2023-08-03 20:23:55,get /ndxpro/v1/aibroker/entities,0.0013536264009578747,0.0025854407438677092,4.634884136619108e-05
0,2023-07-27 18:28:45,get /ndxpro/v1/aibroker/entities/iot,0.002775461191567064,0.0033707564705704966,0.002225218247032307
1,2023-07-27 18:28:50,get /ndxpro/v1/aibroker/entities/iot,0.0027741307256093466,0.0033754698647116047,0.0022488861536934654
2,2023-07-27 18:28:55,get /ndxpro/v1/aibroker/entities/iot,0.0027728081860207057,0.003309977339387715,0.002226709855663117
3,2023-07-27 18:29:00,get /ndxpro/v1/aibroker/entities/iot,0.0027714937550848747,0.0033186449205643456,0.0021987488175352044
4,2023-07-27 18:29:05,get /ndxpro/v1/aibroker/entities/iot,0.002770187576698597,0.0033119879741463853,0.0022183707663108454
5,2023-07-27 18:29:10,get /ndxpro/v1/aibroker/entities/iot,0.002768889645496835,0.0033544238697422097,0.0021673845019262983
6,2023-07-27 18:29:15,get /ndxpro/v1/aibroker/entities/iot,0.0027675999809180767,0.003344761007092416,0.0022202589940566782
7,2023-07-27 18:29:30,get /ndxpro/v1/aibroker/entities/iot,0.002763780093993258,0.0033378672122693137,0.002179874058718858
8,2023-07-28 17:26:35,get /ndxpro/v1/aibroker/entities/iot,0.0026648701834215936,0.003223642388714576,0.002107954400305426
9,2023-07-28 17:26:40,get /ndxpro/v1/aibroker/entities/iot,0.0026775968327492038,0.0032240456319109173,0.0021454883974681305
10,2023-07-28 17:26:45,get /ndxpro/v1/aibroker/entities/iot,0.0026903392427044797,0.0032528491261256806,0.002111000879718558
11,2023-07-28 17:26:50,get /ndxpro/v1/aibroker/entities/iot,0.0027031125789644785,0.0032737969514748154,0.002171760301470241
12,2023-07-28 17:26:55,get /ndxpro/v1/aibroker/entities/iot,0.002715901677618402,0.0032907973286956304,0.002182615159859886
13,2023-07-28 17:27:00,get /ndxpro/v1/aibroker/entities/iot,0.002728706585132225,0.0032919952462172673,0.0021500358546519766
14,2023-07-28 17:27:05,get /ndxpro/v1/aibroker/entities/iot,0.002741527342909579,0.003301833476399393,0.0022145118753779244
15,2023-07-28 17:27:15,get /ndxpro/v1/aibroker/entities/iot,0.002767200939188097,0.0033053078849892845,0.0022030018188726073
16,2023-07-28 17:27:20,get /ndxpro/v1/aibroker/entities/iot,0.002780053747186809,0.0033661578087030722,0.0022489501394817976
17,2023-08-01 20:24:35,get /ndxpro/v1/aibroker/entities/iot,0.003482246371799877,0.004042084032183232,0.0029250013893908325
18,2023-08-01 20:24:40,get /ndxpro/v1/aibroker/entities/iot,0.0034342878672185065,0.004024295501263665,0.002882729542883925
19,2023-08-01 20:24:45,get /ndxpro/v1/aibroker/entities/iot,0.0033862601501646397,0.00394071053691489,0.0028276366182815615
20,2023-08-01 20:24:50,get /ndxpro/v1/aibroker/entities/iot,0.00333816373091134,0.0038944370753911414,0.002784617862754946
21,2023-08-01 20:24:55,get /ndxpro/v1/aibroker/entities/iot,0.003289999412121318,0.003826080235045684,0.0027386654972204254
22,2023-08-01 20:25:00,get /ndxpro/v1/aibroker/entities/iot,0.0032417679339013725,0.003761587955887748,0.0026813101005157625
23,2023-08-01 20:25:05,get /ndxpro/v1/aibroker/entities/iot,0.0031934700050809395,0.0037572744363648094,0.0026438075436262544
24,2023-08-01 20:25:10,get /ndxpro/v1/aibroker/entities/iot,0.0031450453767501094,0.0037153367726563452,0.0026187930388439705
25,2023-08-01 20:25:15,get /ndxpro/v1/aibroker/entities/iot,0.003096555383988873,0.0036651159885382396,0.0025323062830758065
26,2023-08-01 20:25:20,get /ndxpro/v1/aibroker/entities/iot,0.0030480604345508484,0.0036025945003877627,0.0024751887747858775
27,2023-08-02 20:23:10,get /ndxpro/v1/aibroker/entities/iot,0.003024485419686765,0.0035769144480017915,0.0024396244942538102
28,2023-08-02 20:23:15,get /ndxpro/v1/aibroker/entities/iot,0.0029761359400102758,0.003505081025213309,0.0024120130173750135
29,2023-08-02 20:23:20,get /ndxpro/v1/aibroker/entities/iot,0.0029277797842539206,0.0034505426288012502,0.002335430494820742
30,2023-08-02 20:23:25,get /ndxpro/v1/aibroker/entities/iot,0.002879417022857919,0.0034320403453859385,0.0023453963860555543
31,2023-08-02 20:23:30,get /ndxpro/v1/aibroker/entities/iot,0.0028310477262477943,0.0033657471048801095,0.0022737381668822896
32,2023-08-02 20:23:35,get /ndxpro/v1/aibroker/entities/iot,0.002782671971226905,0.003328823622186139,0.002177364316106127
33,2023-08-02 20:23:40,get /ndxpro/v1/aibroker/entities/iot,0.002734289824117081,0.0032699424042769588,0.0022259591308123835
34,2023-08-02 20:23:45,get /ndxpro/v1/aibroker/entities/iot,0.0026859013554549234,0.003274705388492794,0.00213184244638628
35,2023-08-02 20:23:50,get /ndxpro/v1/aibroker/entities/iot,0.0026375066428743175,0.003166927498153241,0.002079792661089873
36,2023-08-02 20:23:55,get /ndxpro/v1/aibroker/entities/iot,0.002589105752760411,0.003169773013660591,0.0020237210358786005
37,2023-08-02 21:23:55,get /ndxpro/v1/aibroker/entities/iot,-0.029220710817821897,-0.028663443388003175,-0.02973640590717212
38,2023-08-02 22:23:55,get /ndxpro/v1/aibroker/entities/iot,-0.03854905071724675,-0.03797597188612766,-0.03910610078500144
39,2023-08-02 23:23:55,get /ndxpro/v1/aibroker/entities/iot,-0.01520072335804341,-0.014652124445591157,-0.015769690663213685
40,2023-08-03 00:23:55,get /ndxpro/v1/aibroker/entities/iot,0.02570973265584721,0.0262818172046861,0.025166130290491372
41,2023-08-03 01:23:55,get /ndxpro/v1/aibroker/entities/iot,0.05572603964464762,0.05633866320037609,0.055160686788123206
42,2023-08-03 02:23:55,get /ndxpro/v1/aibroker/entities/iot,0.05711534754319241,0.057727262970079775,0.05655547576039884
43,2023-08-03 03:23:55,get /ndxpro/v1/aibroker/entities/iot,0.03693812629625533,0.037575656990617615,0.03636074115560097
44,2023-08-03 04:23:55,get /ndxpro/v1/aibroker/entities/iot,0.018522476505867514,0.019102995935722303,0.01794589993373059
45,2023-08-03 05:23:55,get /ndxpro/v1/aibroker/entities/iot,0.0191363065044134,0.019823109555998003,0.018529431052182514
46,2023-08-03 06:23:55,get /ndxpro/v1/aibroker/entities/iot,0.035228562856307724,0.035906252104863895,0.03458449989868356
47,2023-08-03 07:23:55,get /ndxpro/v1/aibroker/entities/iot,0.048449683509890054,0.04914745539649137,0.04774423288710085
48,2023-08-03 08:23:55,get /ndxpro/v1/aibroker/entities/iot,0.045189770647042854,0.04596049752318838,0.04450891893766233
49,2023-08-03 09:23:55,get /ndxpro/v1/aibroker/entities/iot,0.029806490849600336,0.030562719417776968,0.028998579089119274
50,2023-08-03 10:23:55,get /ndxpro/v1/aibroker/entities/iot,0.019011247384866037,0.019856881161997263,0.018250512622163966
51,2023-08-03 11:23:55,get /ndxpro/v1/aibroker/entities/iot,0.024153890849336872,0.025034844300420456,0.023383587227927397
52,2023-08-03 12:23:55,get /ndxpro/v1/aibroker/entities/iot,0.0398971826817954,0.04084410185096624,0.0390025606297785
53,2023-08-03 13:23:55,get /ndxpro/v1/aibroker/entities/iot,0.05051784644298668,0.05149915654573001,0.04957217368234311
54,2023-08-03 14:23:55,get /ndxpro/v1/aibroker/entities/iot,0.04664986478782214,0.04779045477318545,0.045750151774564624
55,2023-08-03 15:23:55,get /ndxpro/v1/aibroker/entities/iot,0.034657290298465725,0.03581517840539374,0.03365947283874156
56,2023-08-03 16:23:55,get /ndxpro/v1/aibroker/entities/iot,0.028773840659417203,0.029943931168801438,0.027688837739302054
57,2023-08-03 17:23:55,get /ndxpro/v1/aibroker/entities/iot,0.034395474876962186,0.0357581463773419,0.033192581918877494
58,2023-08-03 18:23:55,get /ndxpro/v1/aibroker/entities/iot,0.04058481424802419,0.041938791249519096,0.03936089084841276
59,2023-08-03 19:23:55,get /ndxpro/v1/aibroker/entities/iot,0.03072185710674724,0.0321686918786422,0.02945403845396016
60,2023-08-03 20:23:55,get /ndxpro/v1/aibroker/entities/iot,0.0013064601539835297,0.0029278960646011874,-9.428203947833911e-05
0,2023-07-27 18:28:45,get /ndxpro/v1/aibroker/entities/iot/history,0.002761540778349907,0.003292794652889313,0.0022282419891264597
1,2023-07-27 18:28:50,get /ndxpro/v1/aibroker/entities/iot/history,0.0027633568068357074,0.003321440692496135,0.002143854092792511
2,2023-07-27 18:28:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0027651559683545216,0.0033490057088884835,0.002237972410502733
3,2023-07-27 18:29:00,get /ndxpro/v1/aibroker/entities/iot/history,0.002766939393765466,0.0033009215923776097,0.0022040058401871718
4,2023-07-27 18:29:05,get /ndxpro/v1/aibroker/entities/iot/history,0.002768708001882658,0.003336964399566609,0.002148939462731148
5,2023-07-27 18:29:10,get /ndxpro/v1/aibroker/entities/iot/history,0.002770461877803971,0.0032956974213986493,0.00222100621197331
6,2023-07-27 18:29:15,get /ndxpro/v1/aibroker/entities/iot/history,0.002772197682934417,0.0033416351755251868,0.0022045911077984725
7,2023-07-27 18:29:30,get /ndxpro/v1/aibroker/entities/iot/history,0.0027773277194401546,0.0033313260648333686,0.002223598976767676
8,2023-07-28 17:26:35,get /ndxpro/v1/aibroker/entities/iot/history,0.0027556251906364227,0.003316373498412478,0.0021803406628484252
9,2023-07-28 17:26:40,get /ndxpro/v1/aibroker/entities/iot/history,0.0027479118372740275,0.003323305284023069,0.0022050526532197677
10,2023-07-28 17:26:45,get /ndxpro/v1/aibroker/entities/iot/history,0.0027402779717628344,0.003255271866886466,0.0021991823694656487
11,2023-07-28 17:26:50,get /ndxpro/v1/aibroker/entities/iot/history,0.0027327726052058304,0.0032971926121000317,0.002218479836299359
12,2023-07-28 17:26:55,get /ndxpro/v1/aibroker/entities/iot/history,0.002725347652754421,0.0032955611107346005,0.002181763626160881
13,2023-07-28 17:27:00,get /ndxpro/v1/aibroker/entities/iot/history,0.002718003959173521,0.003287714397669035,0.0021937675624934326
14,2023-07-28 17:27:05,get /ndxpro/v1/aibroker/entities/iot/history,0.002710742372586049,0.003295301639849945,0.0021847829455117975
15,2023-07-28 17:27:15,get /ndxpro/v1/aibroker/entities/iot/history,0.0026964159473630827,0.003269562433314893,0.0021489582976965604
16,2023-07-28 17:27:20,get /ndxpro/v1/aibroker/entities/iot/history,0.002689351984428233,0.0032510153793663104,0.0021261556402551473
17,2023-08-01 20:24:35,get /ndxpro/v1/aibroker/entities/iot/history,0.003500220762616156,0.0040644094082538905,0.002930532452071093
18,2023-08-01 20:24:40,get /ndxpro/v1/aibroker/entities/iot/history,0.003448313199836208,0.004006057884029235,0.0029279273134925647
19,2023-08-01 20:24:45,get /ndxpro/v1/aibroker/entities/iot/history,0.0033963081604381287,0.003936172327867089,0.002840434970891588
20,2023-08-01 20:24:50,get /ndxpro/v1/aibroker/entities/iot/history,0.003344207044267175,0.003907096501785457,0.0027895204458862834
21,2023-08-01 20:24:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0032920124782281554,0.0038361932642623463,0.002738510421127941
22,2023-08-01 20:25:00,get /ndxpro/v1/aibroker/entities/iot/history,0.0032397264527266566,0.003796226979455373,0.002700844728142187
23,2023-08-01 20:25:05,get /ndxpro/v1/aibroker/entities/iot/history,0.003187295621319388,0.0037540100345808585,0.002608766596956035
24,2023-08-01 20:25:10,get /ndxpro/v1/aibroker/entities/iot/history,0.0031347760517195997,0.0037105225980761116,0.0025962704284568966
25,2023-08-01 20:25:15,get /ndxpro/v1/aibroker/entities/iot/history,0.0030821689595972313,0.0036326833227817686,0.0025358673722665898
26,2023-08-01 20:25:20,get /ndxpro/v1/aibroker/entities/iot/history,0.003029527418304371,0.0035640414570326175,0.0024621007448335118
27,2023-08-02 20:23:10,get /ndxpro/v1/aibroker/entities/iot/history,0.003038237937535524,0.003624161594265309,0.00247475782225755
28,2023-08-02 20:23:15,get /ndxpro/v1/aibroker/entities/iot/history,0.002986475764875176,0.003524595479783018,0.002407068406293165
29,2023-08-02 20:23:20,get /ndxpro/v1/aibroker/entities/iot/history,0.0029346777038103816,0.0034267299655618296,0.002380466581619677
30,2023-08-02 20:23:25,get /ndxpro/v1/aibroker/entities/iot/history,0.002882843812068013,0.00347019446147759,0.0023276579698569763
31,2023-08-02 20:23:30,get /ndxpro/v1/aibroker/entities/iot/history,0.0028309741476230145,0.0034503117596331755,0.002269254864283922
32,2023-08-02 20:23:35,get /ndxpro/v1/aibroker/entities/iot/history,0.0027790687753140864,0.003344122890167576,0.0022400785857387916
33,2023-08-02 20:23:40,get /ndxpro/v1/aibroker/entities/iot/history,0.0027271277486997127,0.0033012808879858907,0.0021760841751695087
34,2023-08-02 20:23:45,get /ndxpro/v1/aibroker/entities/iot/history,0.0026751511260910306,0.003276378344220011,0.0021264072934170527
35,2023-08-02 20:23:50,get /ndxpro/v1/aibroker/entities/iot/history,0.002623138973371398,0.0031854716978767434,0.0020706511886109478
36,2023-08-02 20:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.002571091344579342,0.003182349064294144,0.0019891851652163017
37,2023-08-02 21:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.03936001738300576,-0.03876989915693918,-0.03989555408382966
38,2023-08-02 22:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.0672025616020827,-0.06661976058949705,-0.06775953072053514
39,2023-08-02 23:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.05366334269916932,-0.053083194560496934,-0.05424331087375759
40,2023-08-03 00:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.0025149631808995127,-0.00198284014559427,-0.003094600972244996
41,2023-08-03 01:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.050778442264675025,0.05134009364706942,0.05022366783106115
42,2023-08-03 02:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.06881486791511585,0.06937077615724145,0.06822673106399951
43,2023-08-03 03:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.04506901969792384,0.045692061282682626,0.04443118569295207
44,2023-08-03 04:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.00855427440697038,0.00917324583979552,0.007889158843305471
45,2023-08-03 05:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.004222669561055534,-0.003614049250636601,-0.004893092429831162
46,2023-08-03 06:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.016822665327863175,0.017473454664332404,0.01616450605298764
47,2023-08-03 07:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0478072428227002,0.0485035311003954,0.04714422723862099
48,2023-08-03 08:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.05609506412429201,0.05681176043546287,0.05532427630180248
49,2023-08-03 09:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.032968049542340755,0.03371536509779422,0.03221794873168033
50,2023-08-03 10:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0018854439163901483,0.002637315706311222,0.0010704455384123294
51,2023-08-03 11:23:55,get /ndxpro/v1/aibroker/entities/iot/history,-0.004963330429702942,-0.004120831296464372,-0.0058164302430989126
52,2023-08-03 12:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.021974038946277086,0.02283163344726147,0.02112165091166786
53,2023-08-03 13:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0610872945190688,0.06194542080858924,0.06012403937508049
54,2023-08-03 14:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.08126425045242845,0.08223444272637179,0.08032718988144605
55,2023-08-03 15:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.07115832018297669,0.07221543595521258,0.0700745040056482
56,2023-08-03 16:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.04691783574473686,0.047987791639229345,0.04571032321000493
57,2023-08-03 17:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.03200908810059051,0.03316626873608784,0.03086240375495016
58,2023-08-03 18:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.03133836758261396,0.03260351293551585,0.030068038706239968
59,2023-08-03 19:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.027177970117146736,0.028479124493421853,0.025897452710605263
60,2023-08-03 20:23:55,get /ndxpro/v1/aibroker/entities/iot/history,0.0012224757595481334,0.0025771759753684172,-0.00014854416669070772
0,2023-07-27 18:28:45,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027720892088080925,0.0033126942472069022,0.0021970805277906243
1,2023-07-27 18:28:50,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002770796842619088,0.0033496489460222278,0.0022300295629024383
2,2023-07-27 18:28:55,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027695131074431233,0.0033191523854922463,0.0021951963289090987
3,2023-07-27 18:29:00,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002768238177400264,0.003317819457592096,0.002190363806612854
4,2023-07-27 18:29:05,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002766972191104052,0.003305871226721547,0.002225029744512768
5,2023-07-27 18:29:10,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027657151425529575,0.0033373107935669283,0.0022513773616064225
6,2023-07-27 18:29:15,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002764512009633572,0.003283625936056522,0.0021785567258817023
7,2023-07-27 18:29:30,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027608210740215824,0.003320807192091581,0.002207707937201818
8,2023-07-28 17:26:35,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0026644281569082042,0.0032417792465658448,0.0021507035518741973
9,2023-07-28 17:26:40,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0026773897421945797,0.0032345096594919493,0.0021044907079841523
10,2023-07-28 17:26:45,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0026903663004712516,0.0032628991648468325,0.0021293550672349826
11,2023-07-28 17:26:50,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002703357791755707,0.0032485373838519217,0.002117663348893157
12,2023-07-28 17:26:55,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027163788992740946,0.0032685288897373733,0.002188779732813347
13,2023-07-28 17:27:00,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002729415020066602,0.0032869462600624215,0.0021620183478590145
14,2023-07-28 17:27:05,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0027424661911737416,0.0032997612936059182,0.0021867161918671363
15,2023-07-28 17:27:15,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002768598863580494,0.003347043541052385,0.0022549102394432935
16,2023-07-28 17:27:20,get /ndxpro/v1/aibroker/entities/iot/temporal,0.002781680330100236,0.003334995785001773,0.0022378975327423086
17,2023-08-01 20:24:35,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003484244384980975,0.004026091612803197,0.0029262775731499434
18,2023-08-01 20:24:40,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003436112167416093,0.003977338118352551,0.002880264451694838
19,2023-08-01 20:24:45,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003387910772140644,0.003963109880140116,0.002838513021600189
20,2023-08-01 20:24:50,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0033396407108809215,0.0038992002472491667,0.002844177825536603
21,2023-08-01 20:24:55,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003291302789818578,0.0038605360371316362,0.0027189125024952724
22,2023-08-01 20:25:00,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0032428977494683084,0.0037772319307377952,0.002694028978795918
23,2023-08-01 20:25:05,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0031943649397056448,0.0037562314546094344,0.0026359094929491646
24,2023-08-01 20:25:10,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003145766260975326,0.0037013484111622355,0.0025835334514700365
25,2023-08-01 20:25:15,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0030971022408725728,0.0036905370458797937,0.0025391459580311523
26,2023-08-01 20:25:20,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003048433381058896,0.003577807064817313,0.0024938880582636887
27,2023-08-02 20:23:10,get /ndxpro/v1/aibroker/entities/iot/temporal,0.003023940925271709,0.0036248164014499166,0.0024541679658074073
28,2023-08-02 20:23:15,get /ndxpro/v1/aibroker/entities/iot/temporal,0.0029754147324527504,0.003520417514687673,0.0024300643203656242
