,new_index,service_name,api_name,zipkin_timestamp,duration,traceId,timestamp_5seconds
35,10069,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,6.819000,278f669903dc314f,2023-07-03 18:49:20
36,13384,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,32.762000,c0120f420629e07d,2023-07-03 18:49:20
37,425,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,51.839000,3f80e1f1d9f215cd,2023-07-03 18:49:20
38,427,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,55.199000,9fa5b623283dda3b,2023-07-03 18:49:20
39,428,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,40.533000,f959a0501902dcce,2023-07-03 18:49:20
40,429,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,1.871000,9116d796906b1670,2023-07-03 18:49:20
41,430,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,51.210000,1f04a07a59ae4b83,2023-07-03 18:49:20
42,431,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,54.68000,68de5f2bd692863c,2023-07-03 18:49:20
43,432,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,40.282000,f55606af46dbba51,2023-07-03 18:49:20
44,433,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,1.552000,d1c3b2cf93b53cfb,2023-07-03 18:49:20
45,434,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,46.715000,2a18839f0f43c854,2023-07-03 18:49:20
46,435,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,27.48000,be1696175d21f8db,2023-07-03 18:49:20
47,436,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,11.792000,c37c8655565e8c01,2023-07-03 18:49:20
48,426,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,9.855000,d6e7bab603e4609d,2023-07-03 18:49:20
49,13385,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,24.404000,b964a82955138098,2023-07-03 18:49:20
50,6523,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,42.489000,64009013fae14f3a,2023-07-03 18:49:20
51,3274,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,7.866000,66b5b7fabdaa1add,2023-07-03 18:49:20
52,3271,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,2.478000,7791e68b67f1f372,2023-07-03 18:49:20
53,3272,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,28.625000,e35aa2bebd60c17c,2023-07-03 18:49:20
54,3273,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,32.901000,484021b8f050d738,2023-07-03 18:49:20
55,13401,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,7.150000,76de6e69b433bc72,2023-07-03 18:49:20
56,3275,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,1.445000,e534ca5a4aab0946,2023-07-03 18:49:20
57,3276,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,18.42000,127fe85217065827,2023-07-03 18:49:20
58,3277,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,8.257000,8a8b872ac3563376,2023-07-03 18:49:20
59,3270,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,15.900000,47d3883165e6d10e,2023-07-03 18:49:20
60,3269,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,40.541000,e7837c83dd98e10c,2023-07-03 18:49:20
61,3279,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,8.387000,28c12a84ce6f80d4,2023-07-03 18:49:20
62,3280,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,32.643000,d31d324f257f37fd,2023-07-03 18:49:20
63,3268,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,43.880000,8cfdcb6486559797,2023-07-03 18:49:20
64,3267,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,31.263000,2ea5836d8b2a52c3,2023-07-03 18:49:20
65,3266,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,14.617000,7ea403e9ee1ba75d,2023-07-03 18:49:20
66,3265,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,17.815000,fa77f73eba1ac141,2023-07-03 18:49:20
67,3278,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:21,56.769000,6f40b26098ef534f,2023-07-03 18:49:20
68,9745,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,45.20000,74ac97dc44bede12,2023-07-03 18:49:20
69,37,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,10.895000,b7723668ef4f8e3c,2023-07-03 18:49:20
70,6531,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,46.544000,89025dc5be6de4be,2023-07-03 18:49:20
71,6530,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,50.568000,5b30b96c02d2a6c2,2023-07-03 18:49:20
72,3312,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,49.225000,b5b6fb08fb3037f8,2023-07-03 18:49:20
73,9785,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,43.353000,c1a978b8dbb26e64,2023-07-03 18:49:20
74,13381,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,3.335000,963d66dca7ff5ee4,2023-07-03 18:49:20
75,13397,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,12.903000,0babe1bb37dd55bc,2023-07-03 18:49:20
76,9779,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,53.516000,adc41977ff7189e4,2023-07-03 18:49:20
77,9780,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,13.466000,764fbe3efbab6050,2023-07-03 18:49:20
78,9781,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,8.169000,7f0657bbac1049aa,2023-07-03 18:49:20
79,13393,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,13.81000,c50ae7948c3dcda0,2023-07-03 18:49:20
80,3262,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,14.254000,ef6da235fe8a775a,2023-07-03 18:49:20
81,3263,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:23,52.307000,919ee02c6943920a,2023-07-03 18:49:20
82,3281,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.950000,7bcfd4cd0c2c517d,2023-07-03 18:49:20
83,3282,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,49.126000,a6b55cd14f4b6c70,2023-07-03 18:49:20
84,9755,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,45.442000,49b6050db6342920,2023-07-03 18:49:20
85,9753,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,12.444000,fa9054cfa00bf963,2023-07-03 18:49:20
86,9783,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,22.415000,a09ac6d6d5e5bdf0,2023-07-03 18:49:20
87,9782,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,24.734000,44bdb3d8c6de2eef,2023-07-03 18:49:20
88,9775,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,5.923000,4cffea066c61c0a6,2023-07-03 18:49:20
89,9772,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,22.134000,f9057a7c5e2180b9,2023-07-03 18:49:20
90,9770,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,35.227000,c184d72ea1abc2d2,2023-07-03 18:49:20
91,9769,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,14.547000,8f0d8821b13fd303,2023-07-03 18:49:20
92,9768,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,19.855000,685d0d9a5dda7086,2023-07-03 18:49:20
93,9767,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,51.263000,2ad3c687e012c106,2023-07-03 18:49:20
94,9766,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,35.104000,86225a8829afcfbf,2023-07-03 18:49:20
95,3264,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,29.191000,dfb946b46fe9f673,2023-07-03 18:49:20
96,9765,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,52.678000,44d8ae7b312d7681,2023-07-03 18:49:20
97,9763,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.292000,3847a3e3755a1805,2023-07-03 18:49:20
98,9762,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,56.271000,0ef537054938001b,2023-07-03 18:49:20
99,9761,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,39.411000,1eba39f18cb3d6d6,2023-07-03 18:49:20
100,9760,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,18.323000,765908e981b1d4d1,2023-07-03 18:49:20
101,9758,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,43.807000,388e689ba08e93a3,2023-07-03 18:49:20
102,9757,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,47.680000,29262180d536eb2e,2023-07-03 18:49:20
103,9756,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,2.860000,21f0972fcc2126d6,2023-07-03 18:49:20
104,3283,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,44.422000,8a7bbb556cc4f3ff,2023-07-03 18:49:20
