,container_name,cpu_usage,timestamp
10796,data-broker-1,0.021465259782823296,2023-06-21T17:19:13
10791,data-broker-1,0.02008843319411658,2023-06-21T17:19:18
10797,data-broker-1,0.02136743138173302,2023-06-21T17:19:23
10795,data-broker-1,0.020584585680566484,2023-06-21T17:19:28
10793,data-broker-1,0.022196276086956523,2023-06-21T17:19:33
10778,data-broker-1,0.02063152515287403,2023-06-21T17:19:38
10773,data-broker-1,0.023607358722919042,2023-06-21T17:19:43
10772,data-broker-1,0.02223030862658355,2023-06-21T17:19:48
10776,data-broker-1,0.02052124214417745,2023-06-21T17:19:53
10771,data-broker-1,0.02414851671520093,2023-06-21T17:19:58
10775,data-broker-1,0.02435427926783713,2023-06-21T17:20:03
10777,data-broker-1,0.021427912639187342,2023-06-21T17:20:08
10770,data-broker-1,0.021141844233378563,2023-06-21T17:20:13
10774,data-broker-1,0.02177550941704036,2023-06-21T17:20:18
10752,data-broker-1,0.01969883824020791,2023-06-21T17:20:23
10757,data-broker-1,0.02026361974349009,2023-06-21T17:20:28
10758,data-broker-1,0.021179198774885145,2023-06-21T17:20:33
10755,data-broker-1,0.0225853541182974,2023-06-21T17:20:38
10754,data-broker-1,0.02114408673587082,2023-06-21T17:20:43
10756,data-broker-1,0.022418393952316342,2023-06-21T17:20:48
10753,data-broker-1,0.02118725328229665,2023-06-21T17:20:53
10751,data-broker-1,0.021117737115839242,2023-06-21T17:20:58
10759,data-broker-1,0.019593900984323735,2023-06-21T17:21:03
10802,data-broker-1,0.020016410208816705,2023-06-21T17:21:08
10803,data-broker-1,0.019333612703517588,2023-06-21T17:21:13
10799,data-broker-1,0.02193738055667608,2023-06-21T17:21:18
10853,data-broker-1,0.019811574368018812,2023-06-21T17:21:23
10801,data-broker-1,0.02012722834705995,2023-06-21T17:21:28
10852,data-broker-1,0.021037883353010624,2023-06-21T17:21:33
10800,data-broker-1,0.020646028261682242,2023-06-21T17:21:38
10804,data-broker-1,0.01978856403508772,2023-06-21T17:21:43
10798,data-broker-1,0.02190551254999048,2023-06-21T17:21:48
10849,data-broker-1,0.020229763179427235,2023-06-21T17:21:53
10845,data-broker-1,0.022793693055289842,2023-06-21T17:21:58
10851,data-broker-1,0.01896693685950413,2023-06-21T17:22:03
10844,data-broker-1,0.020132919472459272,2023-06-21T17:22:08
10847,data-broker-1,0.020367603735408562,2023-06-21T17:22:13
10806,data-broker-1,0.02104959136468774,2023-06-21T17:22:18
10848,data-broker-1,0.02061450853189854,2023-06-21T17:22:23
10846,data-broker-1,0.021866403503649635,2023-06-21T17:22:28
10850,data-broker-1,0.02154113330742324,2023-06-21T17:22:33
10805,data-broker-1,0.020394781761978363,2023-06-21T17:22:38
10813,data-broker-1,0.020410283274021352,2023-06-21T17:22:43
10807,data-broker-1,0.019229699589603282,2023-06-21T17:22:48
10814,data-broker-1,0.020062153330674112,2023-06-21T17:22:53
10810,data-broker-1,0.02151351090909091,2023-06-21T17:22:58
10808,data-broker-1,0.023560426425748165,2023-06-21T17:23:03
10812,data-broker-1,0.02271814964028777,2023-06-21T17:23:08
10809,data-broker-1,0.0200900721257913,2023-06-21T17:23:13
10811,data-broker-1,0.02710146688206785,2023-06-21T17:23:18
10825,data-broker-1,0.020549222879078694,2023-06-21T17:23:23
10829,data-broker-1,0.019060345423919146,2023-06-21T17:23:28
10826,data-broker-1,0.021070811692185325,2023-06-21T17:23:33
10828,data-broker-1,0.02005168523076923,2023-06-21T17:23:38
10833,data-broker-1,0.019369773455210237,2023-06-21T17:23:43
10831,data-broker-1,0.020206689998102108,2023-06-21T17:23:48
10830,data-broker-1,0.02071505122094159,2023-06-21T17:23:53
10827,data-broker-1,0.021698444902634593,2023-06-21T17:23:58
10832,data-broker-1,0.02172895775325978,2023-06-21T17:24:03
10834,data-broker-1,0.020943004123306498,2023-06-21T17:24:08
10859,data-broker-1,0.018009182330540746,2023-06-21T17:24:13
10858,data-broker-1,0.02002304541062802,2023-06-21T17:24:18
10854,data-broker-1,0.018888988816951148,2023-06-21T17:24:23
10861,data-broker-1,0.019884830396119643,2023-06-21T17:24:28
10862,data-broker-1,0.02008940309155767,2023-06-21T17:24:33
10855,data-broker-1,0.020445485217391306,2023-06-21T17:24:38
10856,data-broker-1,0.021037651603053435,2023-06-21T17:24:43
10860,data-broker-1,0.02035212804742497,2023-06-21T17:24:48
10857,data-broker-1,0.021600150207961973,2023-06-21T17:24:53
10837,data-broker-1,0.021793816067329764,2023-06-21T17:24:58
10842,data-broker-1,0.021406720250195466,2023-06-21T17:25:03
10838,data-broker-1,0.020726763294117646,2023-06-21T17:25:08
10840,data-broker-1,0.02018627841513897,2023-06-21T17:25:13
10839,data-broker-1,0.021440459694477085,2023-06-21T17:25:18
10843,data-broker-1,0.021361654293838864,2023-06-21T17:25:23
10841,data-broker-1,0.022291596889816044,2023-06-21T17:25:28
10835,data-broker-1,0.02144715358665431,2023-06-21T17:25:33
10836,data-broker-1,0.02160794772682543,2023-06-21T17:25:38
10819,data-broker-1,0.02129825667752443,2023-06-21T17:25:43
10824,data-broker-1,0.02257330566037736,2023-06-21T17:25:48
10815,data-broker-1,0.019841426108475974,2023-06-21T17:25:53
10816,data-broker-1,0.02660748178718823,2023-06-21T17:25:58
10817,data-broker-1,0.02180839912193175,2023-06-21T17:26:03
10818,data-broker-1,0.02622085155488947,2023-06-21T17:26:08
10820,data-broker-1,0.020005274658573595,2023-06-21T17:26:13
10823,data-broker-1,0.02032564855112083,2023-06-21T17:26:18
10821,data-broker-1,0.02085431216890595,2023-06-21T17:26:23
10822,data-broker-1,0.020654820585421847,2023-06-21T17:26:28
10863,data-broker-1,0.022120785093167703,2023-06-21T17:26:33
10865,data-broker-1,0.02080648246790573,2023-06-21T17:26:38
10688,data-broker-1,0.023413023255813955,2023-06-21T17:26:43
10869,data-broker-1,0.020517373424926398,2023-06-21T17:26:48
10867,data-broker-1,0.021254959377431906,2023-06-21T17:26:53
10868,data-broker-1,0.020745398746081504,2023-06-21T17:26:58
10689,data-broker-1,0.021947948774703557,2023-06-21T17:27:03
10864,data-broker-1,0.02059741211180124,2023-06-21T17:27:08
10866,data-broker-1,0.021095692672094744,2023-06-21T17:27:13
10685,data-broker-1,0.020179906376360808,2023-06-21T17:27:18
10686,data-broker-1,0.022636910755489393,2023-06-21T17:27:23
10692,data-broker-1,0.020184066892655367,2023-06-21T17:27:28
10687,data-broker-1,0.022086734244435767,2023-06-21T17:27:33
10691,data-broker-1,0.02141325603264037,2023-06-21T17:27:38
10690,data-broker-1,0.02127367576099211,2023-06-21T17:27:43
10693,data-broker-1,0.02145726935033878,2023-06-21T17:27:48
10684,data-broker-1,0.0217013952,2023-06-21T17:27:53
10674,data-broker-1,0.02141604070832485,2023-06-21T17:27:58
10682,data-broker-1,0.022775546273117876,2023-06-21T17:28:03
10675,data-broker-1,0.02394643799551234,2023-06-21T17:28:08
10679,data-broker-1,0.022357008495981632,2023-06-21T17:28:13
10678,data-broker-1,0.024320726694433928,2023-06-21T17:28:18
10681,data-broker-1,0.02075057968397291,2023-06-21T17:28:23
10677,data-broker-1,0.01966371845493562,2023-06-21T17:28:28
10683,data-broker-1,0.02140688111239861,2023-06-21T17:28:33
10676,data-broker-1,0.02027708800638595,2023-06-21T17:28:38
10680,data-broker-1,0.021101010186881642,2023-06-21T17:28:43
10694,data-broker-1,0.02020492096012096,2023-06-21T17:28:48
10696,data-broker-1,0.020172382792852415,2023-06-21T17:28:53
10698,data-broker-1,0.02038870630766334,2023-06-21T17:28:58
10898,data-broker-1,0.019632118802762857,2023-06-21T17:29:03
10695,data-broker-1,0.019455279175578457,2023-06-21T17:29:08
10699,data-broker-1,0.025348922191477587,2023-06-21T17:29:13
10700,data-broker-1,0.019706131022791486,2023-06-21T17:29:18
10701,data-broker-1,0.02405933400786959,2023-06-21T17:29:23
10697,data-broker-1,0.01931448091519884,2023-06-21T17:29:28
10895,data-broker-1,0.01989126670581327,2023-06-21T17:29:33
10897,data-broker-1,0.020271682470344568,2023-06-21T17:29:38
10896,data-broker-1,0.021303572705882352,2023-06-21T17:29:43
10894,data-broker-1,0.02031852624304089,2023-06-21T17:29:48
10893,data-broker-1,0.0228972972972973,2023-06-21T17:29:53
10891,data-broker-1,0.020837371475816453,2023-06-21T17:29:58
10892,data-broker-1,0.021791885806451614,2023-06-21T17:30:03
10890,data-broker-1,0.019719894589620906,2023-06-21T17:30:08
10899,data-broker-1,0.021600520162182085,2023-06-21T17:30:13
10876,data-broker-1,0.020291648356545962,2023-06-21T17:30:18
10880,data-broker-1,0.021450769911504425,2023-06-21T17:30:23
10874,data-broker-1,0.021796857998196573,2023-06-21T17:30:28
10875,data-broker-1,0.019237679646017698,2023-06-21T17:30:33
10872,data-broker-1,0.02015113533487298,2023-06-21T17:30:38
10873,data-broker-1,0.021287318777292577,2023-06-21T17:30:43
10870,data-broker-1,0.019176213333333334,2023-06-21T17:30:48
10871,data-broker-1,0.020790874634848796,2023-06-21T17:30:53
10879,data-broker-1,0.021652433738721066,2023-06-21T17:30:58
10877,data-broker-1,0.020433410874704492,2023-06-21T17:31:03
10878,data-broker-1,0.021382466038869966,2023-06-21T17:31:08
10902,data-broker-1,0.01942812091898428,2023-06-21T17:31:13
10907,data-broker-1,0.023911572304199772,2023-06-21T17:31:18
10906,data-broker-1,0.020994865750412314,2023-06-21T17:31:23
10904,data-broker-1,0.02150224561137441,2023-06-21T17:31:28
10908,data-broker-1,0.020445818095048716,2023-06-21T17:31:33
10905,data-broker-1,0.020756483979951737,2023-06-21T17:31:38
10901,data-broker-1,0.020312081256850568,2023-06-21T17:31:43
10900,data-broker-1,0.021870598293376675,2023-06-21T17:31:48
10903,data-broker-1,0.022313052200120555,2023-06-21T17:31:53
10884,data-broker-1,0.019578545495922625,2023-06-21T17:31:58
10886,data-broker-1,0.01995537401259302,2023-06-21T17:32:03
10885,data-broker-1,0.02236115871886121,2023-06-21T17:32:08
10883,data-broker-1,0.023661272521673576,2023-06-21T17:32:13
10887,data-broker-1,0.019956905677517033,2023-06-21T17:32:18
10888,data-broker-1,0.019037733804475855,2023-06-21T17:32:23
10882,data-broker-1,0.018584662966507178,2023-06-21T17:32:28
10889,data-broker-1,0.023046883976261128,2023-06-21T17:32:33
10881,data-broker-1,0.017822704116550906,2023-06-21T17:32:38
10914,data-broker-1,0.02263818168054504,2023-06-21T17:32:43
10912,data-broker-1,0.019214610413476264,2023-06-21T17:32:48
10916,data-broker-1,0.019399498621745788,2023-06-21T17:32:53
10910,data-broker-1,0.019092211778335585,2023-06-21T17:32:58
10710,data-broker-1,0.019653143833167824,2023-06-21T17:33:03
10911,data-broker-1,0.02084145442622951,2023-06-21T17:33:08
10913,data-broker-1,0.019813324246395807,2023-06-21T17:33:13
10909,data-broker-1,0.020135924985878365,2023-06-21T17:33:18
10915,data-broker-1,0.020439130964467006,2023-06-21T17:33:23
10706,data-broker-1,0.01951829577769758,2023-06-21T17:33:28
10711,data-broker-1,0.019579941588257432,2023-06-21T17:33:33
10704,data-broker-1,0.018743207082313054,2023-06-21T17:33:38
10708,data-broker-1,0.0185996452735426,2023-06-21T17:33:43
10702,data-broker-1,0.018456282928637626,2023-06-21T17:33:48
10709,data-broker-1,0.019141008195766168,2023-06-21T17:33:53
10703,data-broker-1,0.020405910495350163,2023-06-21T17:33:58
10707,data-broker-1,0.018593060390905466,2023-06-21T17:34:03
10705,data-broker-1,0.019885609228901032,2023-06-21T17:34:08
10720,data-broker-1,0.020058686294012334,2023-06-21T17:34:13
10712,data-broker-1,0.02407681100917431,2023-06-21T17:34:18
10718,data-broker-1,0.01986385574491479,2023-06-21T17:34:23
10713,data-broker-1,0.019154977429467084,2023-06-21T17:34:28
10719,data-broker-1,0.019628207266229897,2023-06-21T17:34:33
10714,data-broker-1,0.01977557139614075,2023-06-21T17:34:38
10715,data-broker-1,0.01835709877369008,2023-06-21T17:34:43
10716,data-broker-1,0.02081002894736842,2023-06-21T17:34:48
10717,data-broker-1,0.020363544937615056,2023-06-21T17:34:53
10721,data-broker-1,0.018259875205254517,2023-06-21T17:34:58
10726,data-broker-1,0.01878926278659612,2023-06-21T17:35:03
10722,data-broker-1,0.019091151269035534,2023-06-21T17:35:08
10723,data-broker-1,0.019226562983985403,2023-06-21T17:35:13
10725,data-broker-1,0.019643877590361444,2023-06-21T17:35:18
10727,data-broker-1,0.020800018500929177,2023-06-21T17:35:23
10728,data-broker-1,0.01978850369200395,2023-06-21T17:35:28
10724,data-broker-1,0.019905540551698256,2023-06-21T17:35:33
10729,data-broker-1,0.01957875451348183,2023-06-21T17:35:38
10737,data-broker-1,0.020427329608040203,2023-06-21T17:35:43
10732,data-broker-1,0.018588481089258698,2023-06-21T17:35:48
10733,data-broker-1,0.019407404798790856,2023-06-21T17:35:53
10730,data-broker-1,0.019839637923250563,2023-06-21T17:35:58
10731,data-broker-1,0.019464025552050474,2023-06-21T17:36:03
10735,data-broker-1,0.021259363156866575,2023-06-21T17:36:08
10736,data-broker-1,0.019423651878974754,2023-06-21T17:36:13
10739,data-broker-1,0.0200572039408867,2023-06-21T17:36:18
10734,data-broker-1,0.02061297466827503,2023-06-21T17:36:23
10738,data-broker-1,0.018799290745408714,2023-06-21T17:36:28
10942,data-broker-1,0.021857776870214018,2023-06-21T17:36:33
10941,data-broker-1,0.021224687747322564,2023-06-21T17:36:38
10939,data-broker-1,0.021189054729350065,2023-06-21T17:36:43
10943,data-broker-1,0.01915114349112426,2023-06-21T17:36:48
10937,data-broker-1,0.020124323610346724,2023-06-21T17:36:53
10936,data-broker-1,0.023093226999266324,2023-06-21T17:36:58
10944,data-broker-1,0.02049573531089561,2023-06-21T17:37:03
10940,data-broker-1,0.024099629431704885,2023-06-21T17:37:08
10938,data-broker-1,0.01984444940003692,2023-06-21T17:37:13
10917,data-broker-1,0.02393673291434728,2023-06-21T17:37:18
10926,data-broker-1,0.020391329587567245,2023-06-21T17:37:23
10918,data-broker-1,0.021433015927814828,2023-06-21T17:37:28
10925,data-broker-1,0.019940715361445784,2023-06-21T17:37:33
10919,data-broker-1,0.02075173773548262,2023-06-21T17:37:38
10924,data-broker-1,0.02186625646867372,2023-06-21T17:37:43
10920,data-broker-1,0.0206911019893638,2023-06-21T17:37:48
10923,data-broker-1,0.021028297846153846,2023-06-21T17:37:53
10922,data-broker-1,0.019790198049340218,2023-06-21T17:37:58
10921,data-broker-1,0.02439131846921797,2023-06-21T17:38:03
10953,data-broker-1,0.02077655379796398,2023-06-21T17:38:08
10954,data-broker-1,0.020427556106057673,2023-06-21T17:38:13
10951,data-broker-1,0.023072869128283213,2023-06-21T17:38:18
10952,data-broker-1,0.01946356546215291,2023-06-21T17:38:23
10945,data-broker-1,0.019371856174612293,2023-06-21T17:38:28
10946,data-broker-1,0.019856914422884578,2023-06-21T17:38:33
10947,data-broker-1,0.020486743942992873,2023-06-21T17:38:38
10948,data-broker-1,0.02077074395209581,2023-06-21T17:38:43
10949,data-broker-1,0.019331532229299363,2023-06-21T17:38:48
10950,data-broker-1,0.020867946625410947,2023-06-21T17:38:53
10931,data-broker-1,0.02077346607996939,2023-06-21T17:38:58
10933,data-broker-1,0.01766069094543274,2023-06-21T17:39:03
10929,data-broker-1,0.020298045558256966,2023-06-21T17:39:08
10928,data-broker-1,0.019133681053234115,2023-06-21T17:39:13
10935,data-broker-1,0.021084404135893648,2023-06-21T17:39:18
10930,data-broker-1,0.021628851477134763,2023-06-21T17:39:23
10934,data-broker-1,0.02087335427251732,2023-06-21T17:39:28
10927,data-broker-1,0.01999600904684976,2023-06-21T17:39:33
10932,data-broker-1,0.021654554817813764,2023-06-21T17:39:38
10958,data-broker-1,0.02066114255156608,2023-06-21T17:39:43
10960,data-broker-1,0.022884849607535323,2023-06-21T17:39:48
10959,data-broker-1,0.022667217131253463,2023-06-21T17:39:53
10956,data-broker-1,0.024178264437012265,2023-06-21T17:39:58
10972,data-broker-1,0.022091999523147228,2023-06-21T17:40:03
10955,data-broker-1,0.023341905444798125,2023-06-21T17:40:08
10962,data-broker-1,0.020608935223555072,2023-06-21T17:40:13
10957,data-broker-1,0.021809242862669245,2023-06-21T17:40:18
10961,data-broker-1,0.018943230257628358,2023-06-21T17:40:23
10965,data-broker-1,0.020631626939740057,2023-06-21T17:40:28
10970,data-broker-1,0.01954805705794948,2023-06-21T17:40:33
10964,data-broker-1,0.02208260731369836,2023-06-21T17:40:38
10971,data-broker-1,0.019510696195343555,2023-06-21T17:40:43
10963,data-broker-1,0.019137802269043762,2023-06-21T17:40:48
10969,data-broker-1,0.01881735879699248,2023-06-21T17:40:53
10966,data-broker-1,0.02130336460247703,2023-06-21T17:40:58
10968,data-broker-1,0.02195500031847134,2023-06-21T17:41:03
10967,data-broker-1,0.020404439932823287,2023-06-21T17:41:08
